#语料规模:2000万字||||||
#只列入出现次数大于50次的词||||||
#下载自www.cncorpus.org语料库在线网站||||||
||||||
||||||
id|词语|出现次数|频率|词类名称|词类标记|累积频率
502.0|老|2527.0|0.0264|前接成分|h|50.4057
503.0|并且|2524.0|0.0264|连词|c|50.4321
504.0|细胞|2524.0|0.0264|名词|n|50.4585
505.0|敌人|2515.0|0.0263|名词|n|50.4848
506.0|非常|2507.0|0.0262|副词|d|50.511
507.0|获得|2501.0|0.0262|动词|v|50.5372
508.0|几个|2488.0|0.026|数量|mq|50.5632
509.0|住|2487.0|0.026|动词|v|50.5892
510.0|块|2486.0|0.026|量词|q|50.6152
511.0|目前|2483.0|0.026|时间名词|nt|50.6412
512.0|观察|2482.0|0.026|动词|v|50.6672
513.0|完全|2473.0|0.0259|副词|d|50.6931
514.0|中心|2459.0|0.0257|名词|n|50.7188
515.0|继续|2458.0|0.0257|动词|v|50.7445
516.0|利益|2449.0|0.0256|名词|n|50.7701
517.0|心里|2444.0|0.0256|处所名词|nl|50.7957
518.0|取得|2439.0|0.0255|动词|v|50.8212
519.0|对象|2436.0|0.0255|名词|n|50.8467
520.0|组成|2422.0|0.0253|动词|v|50.872
521.0|有人|2415.0|0.0253|代词|r|50.8973
522.0|了解|2413.0|0.0253|动词|v|50.9226
523.0|啊|2402.0|0.0251|叹词|e|50.9477
524.0|自然|2400.0|0.0251|形容词|a|50.9728
525.0|而是|2400.0|0.0251|联系动词|vl|50.9979
526.0|容易|2397.0|0.0251|形容词|a|51.023
527.0|拿|2395.0|0.0251|动词|v|51.0481
528.0|经营|2391.0|0.025|动词|v|51.0731
529.0|时代|2391.0|0.025|时间名词|nt|51.0981
530.0|阶级|2389.0|0.025|名词|n|51.1231
531.0|处|2387.0|0.025|名词|n|51.1481
532.0|元|2384.0|0.0249|量词|q|51.173
533.0|某|2371.0|0.0248|代词|r|51.1978
534.0|加强|2368.0|0.0248|动词|v|51.2226
535.0|严重|2367.0|0.0248|形容词|a|51.2474
536.0|控制|2366.0|0.0248|动词|v|51.2722
537.0|死|2364.0|0.0247|动词|v|51.2969
538.0|过去|2361.0|0.0247|时间名词|nt|51.3216
539.0|量|2360.0|0.0247|名词|n|51.3463
540.0|本|2351.0|0.0246|代词|r|51.3709
541.0|变成|2348.0|0.0246|动词|v|51.3955
542.0|学|2340.0|0.0245|动词|v|51.42
543.0|告诉|2336.0|0.0244|动词|v|51.4444
544.0|第三|2328.0|0.0244|数词|m|51.4688
545.0|处理|2322.0|0.0243|动词|v|51.4931
546.0|全部|2314.0|0.0242|名词|n|51.5173
547.0|自由|2313.0|0.0242|形容词|a|51.5415
548.0|所谓|2311.0|0.0242|形容词|a|51.5899
549.0|温度|2311.0|0.0242|名词|n|51.5657
550.0|状态|2303.0|0.0241|名词|n|51.614
551.0|服务|2298.0|0.024|动词|v|51.638
552.0|土地|2292.0|0.024|名词|n|51.662
553.0|世纪|2290.0|0.024|时间名词|nt|51.686
554.0|城市|2282.0|0.0239|名词|n|51.7099
555.0|哪|2279.0|0.0238|代词|r|51.7337
556.0|词|2275.0|0.0238|名词|n|51.7575
557.0|思维|2275.0|0.0238|名词|n|51.7813
558.0|爱|2265.0|0.0237|动词|v|51.805
559.0|区|2261.0|0.0237|名词|n|51.8287
560.0|进入|2259.0|0.0236|动词|v|51.8523
561.0|这时|2258.0|0.0236|代词|r|51.8759
562.0|有时|2256.0|0.0236|副词|d|51.8995
563.0|七|2256.0|0.0236|数词|m|51.9231
564.0|强|2255.0|0.0236|形容词|a|51.9703
565.0|望|2255.0|0.0236|动词|v|51.9467
566.0|事实|2254.0|0.0236|名词|n|51.9939
567.0|材料|2251.0|0.0236|名词|n|52.0175
568.0|些|2248.0|0.0235|量词|q|52.041
569.0|项|2239.0|0.0234|量词|q|52.1112
570.0|从而|2239.0|0.0234|连词|c|52.0878
571.0|不要|2239.0|0.0234|能愿动词|vu|52.0644
572.0|采取|2236.0|0.0234|动词|v|52.1346
573.0|事情|2235.0|0.0234|名词|n|52.158
574.0|总是|2234.0|0.0234|副词|d|52.1814
575.0|充分|2233.0|0.0234|形容词|a|52.2048
576.0|当|2232.0|0.0234|动词|v|52.2282
577.0|特征|2230.0|0.0233|名词|n|52.2515
578.0|那里|2229.0|0.0233|代词|r|52.2748
579.0|如何|2229.0|0.0233|代词|r|52.2981
580.0|反应|2227.0|0.0233|名词|n|52.3214
581.0|仍|2224.0|0.0233|副词|d|52.3447
582.0|得|2221.0|0.0232|能愿动词|vu|52.3679
583.0|最后|2217.0|0.0232|名词|n|52.3911
584.0|培养|2216.0|0.0232|动词|v|52.4143
585.0|来说|2215.0|0.0232|动词|v|52.4375
586.0|或者|2214.0|0.0232|连词|c|52.4607
587.0|回来|2211.0|0.0231|趋向动词|vd|52.4838
588.0|张|2207.0|0.0231|量词|q|52.5069
589.0|不到|2204.0|0.0231|动词|v|52.53
590.0|国际|2203.0|0.0231|名词|n|52.5531
591.0|积极|2195.0|0.023|形容词|a|52.5761
592.0|某些|2194.0|0.023|代词|r|52.5991
593.0|战争|2183.0|0.0228|名词|n|52.6219
594.0|总|2181.0|0.0228|副词|d|52.6447
595.0|往|2178.0|0.0228|介词|p|52.6675
596.0|家庭|2174.0|0.0227|名词|n|52.6902
597.0|提供|2172.0|0.0227|动词|v|52.7129
598.0|难|2171.0|0.0227|形容词|a|52.7356
599.0|有关|2170.0|0.0227|动词|v|52.7583
600.0|准备|2167.0|0.0227|动词|v|52.781
601.0|事业|2165.0|0.0227|名词|n|52.8037
602.0|党|2164.0|0.0226|名词|n|52.8263
603.0|儿童|2158.0|0.0226|名词|n|52.8489
604.0|创作|2157.0|0.0226|动词|v|52.8715
605.0|农村|2156.0|0.0226|名词|n|52.8941
606.0|实际|2152.0|0.0225|形容词|a|52.9166
607.0|保证|2151.0|0.0225|动词|v|52.9391
608.0|进一步|2149.0|0.0225|动词|v|52.9616
609.0|集中|2147.0|0.0225|动词|v|52.9841
610.0|买|2145.0|0.0224|动词|v|53.0065
611.0|谈|2143.0|0.0224|动词|v|53.0289
612.0|活动|2141.0|0.0224|名词|n|53.0513
613.0|空气|2126.0|0.0222|名词|n|53.0735
614.0|动作|2125.0|0.0222|名词|n|53.0957
615.0|万|2119.0|0.0222|数词|m|53.1179
616.0|体|2119.0|0.0222|名词|n|53.1401
617.0|应当|2117.0|0.0222|能愿动词|vu|53.1623
618.0|采用|2116.0|0.0221|动词|v|53.1844
619.0|理解|2113.0|0.0221|动词|v|53.2065
620.0|年代|2110.0|0.0221|时间名词|nt|53.2286
621.0|母亲|2103.0|0.022|名词|n|53.2506
622.0|站|2099.0|0.022|动词|v|53.2726
623.0|增长|2094.0|0.0219|动词|v|53.2945
624.0|百|2091.0|0.0219|数词|m|53.3164
625.0|近|2090.0|0.0219|形容词|a|53.3383
626.0|称为|2087.0|0.0218|动词|v|53.3601
627.0|内部|2087.0|0.0218|方位名词|nd|53.3819
628.0|搞|2085.0|0.0218|动词|v|53.4037
629.0|过|2081.0|0.0218|动词|v|53.4255
630.0|构成|2079.0|0.0218|动词|v|53.4473
631.0|掌握|2075.0|0.0217|动词|v|53.469
632.0|门|2072.0|0.0217|名词|n|53.4907
633.0|又是|2071.0|0.0217|联系动词|vl|53.5124
634.0|复杂|2070.0|0.0217|形容词|a|53.5341
635.0|干|2069.0|0.0217|动词|v|53.5558
636.0|过|2068.0|0.0216|趋向动词|vd|53.5774
637.0|所有|2065.0|0.0216|形容词|a|53.599
638.0|观点|2062.0|0.0216|名词|n|53.6206
639.0|地球|2062.0|0.0216|名词|n|53.6422
640.0|相同|2062.0|0.0216|形容词|a|53.6638
641.0|资金|2050.0|0.0215|名词|n|53.6853
642.0|合理|2044.0|0.0214|形容词|a|53.7067
643.0|一直|2035.0|0.0213|副词|d|53.728
644.0|适应|2033.0|0.0213|动词|v|53.7493
645.0|反对|2029.0|0.0212|动词|v|53.7705
646.0|信息|2028.0|0.0212|名词|n|53.7917
647.0|互相|2028.0|0.0212|副词|d|53.8129
648.0|运用|2027.0|0.0212|动词|v|53.8553
649.0|层|2027.0|0.0212|量词|q|53.8341
650.0|感情|2024.0|0.0212|名词|n|53.8765
651.0|段|2023.0|0.0212|量词|q|53.8977
652.0|坚持|2022.0|0.0212|动词|v|53.9189
653.0|属于|2021.0|0.0211|动词|v|53.94
654.0|相互|2018.0|0.0211|副词|d|53.9611
655.0|队|2017.0|0.0211|名词|n|53.9822
656.0|生|2014.0|0.0211|动词|v|54.0244
657.0|父亲|2014.0|0.0211|名词|n|54.0033
658.0|不少|2011.0|0.021|形容词|a|54.0454
659.0|面|2002.0|0.0209|名词|n|54.0663
660.0|电子|2001.0|0.0209|名词|n|54.0872
661.0|人员|1999.0|0.0209|名词|n|54.1081
662.0|只要|1998.0|0.0209|能愿动词|vu|54.129
663.0|发挥|1996.0|0.0209|动词|v|54.1499
664.0|形象|1994.0|0.0209|名词|n|54.1708
665.0|分布|1991.0|0.0208|动词|v|54.1916
666.0|身体|1990.0|0.0208|名词|n|54.2124
667.0|生命|1984.0|0.0208|名词|n|54.2332
668.0|生长|1972.0|0.0206|动词|v|54.2538
669.0|名|1970.0|0.0206|名词|n|54.2744
670.0|选择|1970.0|0.0206|动词|v|54.295
671.0|路|1970.0|0.0206|名词|n|54.3156
672.0|物|1966.0|0.0206|名词|n|54.3362
673.0|舞蹈|1964.0|0.0206|名词|n|54.3568
674.0|旧|1964.0|0.0206|形容词|a|54.3774
675.0|促进|1964.0|0.0206|动词|v|54.398
676.0|功能|1958.0|0.0205|名词|n|54.4185
677.0|妈妈|1958.0|0.0205|名词|n|54.439
678.0|跑|1954.0|0.0204|动词|v|54.4594
679.0|早|1954.0|0.0204|形容词|a|54.4798
680.0|物体|1954.0|0.0204|名词|n|54.5002
681.0|很多|1952.0|0.0204|形容词|a|54.5206
682.0|常常|1944.0|0.0203|副词|d|54.5409
683.0|力|1942.0|0.0203|名词|n|54.5612
684.0|怕|1939.0|0.0203|动词|v|54.5815
685.0|首先|1937.0|0.0203|副词|d|54.6018
686.0|米|1933.0|0.0202|量词|q|54.622
687.0|北京|1931.0|0.0202|地名|ns|54.6422
688.0|逐渐|1931.0|0.0202|副词|d|54.6624
689.0|无产阶级|1929.0|0.0202|名词|n|54.6826
690.0|新闻|1929.0|0.0202|名词|n|54.7028
691.0|人口|1925.0|0.0201|名词|n|54.7229
692.0|似乎|1923.0|0.0201|副词|d|54.743
693.0|概念|1921.0|0.0201|名词|n|54.7631
694.0|分之|1920.0|0.0201|助词|u|54.7832
695.0|代表|1917.0|0.0201|名词|n|54.8033
696.0|现代|1916.0|0.02|时间名词|nt|54.8433
697.0|只能|1916.0|0.02|能愿动词|vu|54.8233
698.0|统一|1914.0|0.02|动词|v|54.8633
699.0|未|1912.0|0.02|副词|d|54.8833
700.0|间|1911.0|0.02|名词|n|54.9033
701.0|太阳|1903.0|0.0199|名词|n|54.9232
702.0|帮助|1896.0|0.0198|动词|v|54.943
703.0|组织|1894.0|0.0198|动词|v|54.9628
704.0|迅速|1891.0|0.0198|形容词|a|54.9826
705.0|红|1887.0|0.0197|形容词|a|55.0023
706.0|光|1886.0|0.0197|名词|n|55.022
707.0|一部分|1884.0|0.0197|名词|n|55.0417
708.0|人家|1883.0|0.0197|代词|r|55.0614
709.0|特殊|1881.0|0.0197|形容词|a|55.0811
710.0|广大|1879.0|0.0197|形容词|a|55.1008
711.0|数|1876.0|0.0196|名词|n|55.1204
712.0|步|1870.0|0.0196|名词|n|55.14
713.0|式|1865.0|0.0195|后接成分|k|55.1595
714.0|线|1864.0|0.0195|名词|n|55.1985
715.0|解释|1864.0|0.0195|动词|v|55.179
716.0|效果|1859.0|0.0195|名词|n|55.218
717.0|刚|1857.0|0.0194|副词|d|55.2374
718.0|件|1855.0|0.0194|量词|q|55.2568
719.0|完全|1850.0|0.0194|形容词|a|55.2762
720.0|咱们|1850.0|0.0194|代词|r|55.2956
721.0|简单|1848.0|0.0193|形容词|a|55.3149
722.0|身上|1847.0|0.0193|处所名词|nl|55.3342
723.0|扩大|1839.0|0.0192|动词|v|55.3534
724.0|姑娘|1834.0|0.0192|名词|n|55.3726
725.0|会议|1834.0|0.0192|名词|n|55.3918
726.0|小|1829.0|0.0191|前接成分|h|55.4109
727.0|传统|1823.0|0.0191|名词|n|55.43
728.0|非|1819.0|0.019|副词|d|55.449
729.0|亦|1814.0|0.019|副词|d|55.468
730.0|句|1813.0|0.019|名词|n|55.487
731.0|行|1812.0|0.019|动词|v|55.506
732.0|现实|1811.0|0.019|名词|n|55.525
733.0|证明|1810.0|0.0189|动词|v|55.5439
734.0|保护|1810.0|0.0189|动词|v|55.5628
735.0|别人|1807.0|0.0189|代词|r|55.5817
736.0|离开|1805.0|0.0189|动词|v|55.6006
737.0|标准|1802.0|0.0189|名词|n|55.6195
738.0|表现|1801.0|0.0188|名词|n|55.6383
739.0|意见|1799.0|0.0188|名词|n|55.6759
740.0|保持|1799.0|0.0188|动词|v|55.6571
741.0|苏联|1798.0|0.0188|地名|ns|55.6947
742.0|正是|1797.0|0.0188|联系动词|vl|55.7135
743.0|别|1795.0|0.0188|副词|d|55.7323
744.0|教师|1795.0|0.0188|名词|n|55.7511
745.0|如此|1791.0|0.0187|代词|r|55.7698
746.0|远|1786.0|0.0187|形容词|a|55.7885
747.0|常|1784.0|0.0187|副词|d|55.8072
748.0|丰富|1781.0|0.0186|形容词|a|55.8258
749.0|道德|1779.0|0.0186|名词|n|55.8444
750.0|原子|1778.0|0.0186|名词|n|55.863
751.0|职工|1778.0|0.0186|名词|n|55.8816
752.0|啊|1774.0|0.0186|助词|u|55.9002
753.0|按照|1773.0|0.0186|介词|p|55.9188
754.0|减少|1773.0|0.0186|动词|v|55.9374
755.0|过去|1772.0|0.0185|趋向动词|vd|55.9744
756.0|除了|1772.0|0.0185|介词|p|55.9559
757.0|靠|1771.0|0.0185|动词|v|55.9929
758.0|生物|1771.0|0.0185|名词|n|56.0114
759.0|吸收|1771.0|0.0185|动词|v|56.0299
760.0|努力|1763.0|0.0184|动词|v|56.0483
761.0|意识|1754.0|0.0184|名词|n|56.0667
762.0|资源|1752.0|0.0183|名词|n|56.1033
763.0|仍然|1752.0|0.0183|副词|d|56.085
764.0|明显|1751.0|0.0183|形容词|a|56.1216
765.0|化学|1749.0|0.0183|名词|n|56.1399
766.0|座|1748.0|0.0183|量词|q|56.1582
767.0|战士|1745.0|0.0183|名词|n|56.1765
768.0|质|1745.0|0.0183|名词|n|56.1948
769.0|目标|1742.0|0.0182|名词|n|56.213
770.0|几乎|1742.0|0.0182|副词|d|56.2312
771.0|客观|1742.0|0.0182|形容词|a|56.2494
772.0|确定|1739.0|0.0182|动词|v|56.2676
773.0|该|1738.0|0.0182|能愿动词|vu|56.2858
774.0|平均|1735.0|0.0182|形容词|a|56.304
775.0|领导|1734.0|0.0181|动词|v|56.3221
776.0|花|1733.0|0.0181|名词|n|56.3583
777.0|脸|1733.0|0.0181|名词|n|56.3402
778.0|英国|1725.0|0.0181|地名|ns|56.3764
779.0|困难|1722.0|0.018|名词|n|56.3944
780.0|虽|1720.0|0.018|连词|c|56.4124
781.0|本身|1720.0|0.018|名词|n|56.4304
782.0|接受|1716.0|0.018|动词|v|56.4484
783.0|这次|1710.0|0.0179|代词|r|56.4663
784.0|高度|1708.0|0.0179|名词|n|56.5021
785.0|突然|1708.0|0.0179|副词|d|56.4842
786.0|动|1706.0|0.0179|动词|v|56.52
787.0|高兴|1703.0|0.0178|形容词|a|56.5556
788.0|帝国主义|1703.0|0.0178|名词|n|56.5378
789.0|不可|1702.0|0.0178|能愿动词|vu|56.5734
790.0|该|1702.0|0.0178|代词|r|56.5912
791.0|厂|1700.0|0.0178|名词|n|56.609
792.0|可是|1699.0|0.0178|副词|d|56.6268
793.0|手段|1697.0|0.0178|名词|n|56.6446
794.0|只有|1695.0|0.0177|副词|d|56.6623
795.0|得|1692.0|0.0177|动词|v|56.68
796.0|跟|1687.0|0.0177|连词|c|56.6977
797.0|各个|1680.0|0.0176|代词|r|56.7153
798.0|天|1680.0|0.0176|名词|n|56.7329
799.0|态度|1678.0|0.0176|名词|n|56.7505
800.0|不知|1677.0|0.0175|动词|v|56.768
801.0|理想|1675.0|0.0175|名词|n|56.7855
802.0|公司|1673.0|0.0175|名词|n|56.803
803.0|要求|1673.0|0.0175|名词|n|56.8205
804.0|计算|1670.0|0.0175|动词|v|56.838
805.0|观念|1669.0|0.0175|名词|n|56.8555
806.0|一天|1667.0|0.0174|时间名词|nt|56.8729
807.0|风|1664.0|0.0174|名词|n|56.8903
808.0|设备|1663.0|0.0174|名词|n|56.9077
809.0|下来|1661.0|0.0174|趋向动词|vd|56.9251
810.0|角|1659.0|0.0174|名词|n|56.9425
811.0|最大|1658.0|0.0174|形容词|a|56.9599
812.0|来|1658.0|0.0174|助词|u|56.9773
813.0|美|1656.0|0.0173|形容词|a|56.9946
814.0|回答|1656.0|0.0173|动词|v|57.0119
815.0|多|1652.0|0.0173|副词|d|57.0292
816.0|上面|1652.0|0.0173|方位名词|nd|57.0465
817.0|要|1650.0|0.0173|动词|v|57.0638
818.0|对|1648.0|0.0172|形容词|a|57.081
819.0|部队|1647.0|0.0172|名词|n|57.0982
820.0|穿|1640.0|0.0172|动词|v|57.1154
821.0|约|1640.0|0.0172|副词|d|57.1326
822.0|进|1632.0|0.0171|动词|v|57.1497
823.0|应用|1628.0|0.017|动词|v|57.1667
824.0|指导|1627.0|0.017|动词|v|57.1837
825.0|妇女|1625.0|0.017|名词|n|57.2347
826.0|考虑|1625.0|0.017|动词|v|57.2177
827.0|以为|1625.0|0.017|动词|v|57.2007
828.0|加以|1623.0|0.017|动词|v|57.2517
829.0|办|1621.0|0.017|动词|v|57.2687
830.0|独立|1620.0|0.017|动词|v|57.2857
831.0|面前|1620.0|0.017|方位名词|nd|57.3027
832.0|就要|1614.0|0.0169|能愿动词|vu|57.3196
833.0|介绍|1612.0|0.0169|动词|v|57.3365
834.0|家里|1603.0|0.0168|处所名词|nl|57.3533
835.0|说话|1603.0|0.0168|动词|v|57.3701
836.0|破坏|1599.0|0.0167|动词|v|57.3868
837.0|资料|1598.0|0.0167|名词|n|57.4035
838.0|省|1598.0|0.0167|名词|n|57.4202
839.0|统治|1597.0|0.0167|动词|v|57.4536
840.0|下|1597.0|0.0167|动词|v|57.4369
841.0|道|1592.0|0.0167|动词|v|57.4703
842.0|措施|1591.0|0.0166|名词|n|57.4869
843.0|分配|1588.0|0.0166|动词|v|57.5035
844.0|同样|1586.0|0.0166|形容词|a|57.5201
845.0|成立|1586.0|0.0166|动词|v|57.5367
846.0|训练|1586.0|0.0166|动词|v|57.5533
847.0|二十|1581.0|0.0165|数词|m|57.5698
848.0|竟|1580.0|0.0165|副词|d|57.5863
849.0|中央|1578.0|0.0165|名词|n|57.6028
850.0|重大|1576.0|0.0165|形容词|a|57.6193
851.0|气|1575.0|0.0165|名词|n|57.6358
852.0|清楚|1571.0|0.0164|形容词|a|57.6522
853.0|终于|1570.0|0.0164|副词|d|57.6686
854.0|数量|1570.0|0.0164|名词|n|57.685
855.0|商业|1568.0|0.0164|名词|n|57.7014
856.0|副|1562.0|0.0163|前接成分|h|57.7177
857.0|今年|1559.0|0.0163|时间名词|nt|57.734
858.0|过来|1554.0|0.0163|趋向动词|vd|57.7503
859.0|加|1551.0|0.0162|动词|v|57.7665
860.0|胜利|1551.0|0.0162|动词|v|57.7827
861.0|普遍|1550.0|0.0162|形容词|a|57.7989
862.0|重视|1549.0|0.0162|动词|v|57.8151
863.0|先进|1543.0|0.0161|形容词|a|57.8312
864.0|发|1540.0|0.0161|动词|v|57.8473
865.0|若|1537.0|0.0161|连词|c|57.8634
866.0|想到|1535.0|0.0161|动词|v|57.8795
867.0|改造|1533.0|0.016|动词|v|57.8955
868.0|仅|1528.0|0.016|副词|d|57.9115
869.0|平衡|1528.0|0.016|形容词|a|57.9275
870.0|讨论|1526.0|0.016|动词|v|57.9435
871.0|位置|1526.0|0.016|名词|n|57.9595
872.0|革命|1524.0|0.0159|名词|n|57.9754
873.0|希望|1522.0|0.0159|动词|v|58.0072
874.0|军事|1522.0|0.0159|名词|n|58.0231
875.0|及其|1522.0|0.0159|连词|c|57.9913
876.0|上述|1520.0|0.0159|动词|v|58.039
877.0|权利|1520.0|0.0159|名词|n|58.0549
878.0|自|1518.0|0.0159|介词|p|58.0708
879.0|老师|1517.0|0.0159|名词|n|58.0867
880.0|口|1515.0|0.0159|名词|n|58.1026
881.0|儿子|1514.0|0.0158|名词|n|58.1184
882.0|算|1505.0|0.0157|动词|v|58.1341
883.0|集体|1505.0|0.0157|名词|n|58.1498
884.0|经过|1502.0|0.0157|动词|v|58.1655
885.0|黑|1500.0|0.0157|形容词|a|58.1812
886.0|之中|1500.0|0.0157|方位名词|nd|58.1969
887.0|场|1499.0|0.0157|量词|q|58.2283
888.0|左右|1499.0|0.0157|名词|n|58.2126
889.0|一起|1498.0|0.0157|副词|d|58.244
890.0|喜欢|1496.0|0.0157|动词|v|58.2597
891.0|真|1496.0|0.0157|形容词|a|58.2754
892.0|巨大|1496.0|0.0157|形容词|a|58.2911
893.0|作出|1495.0|0.0156|动词|v|58.3067
894.0|根|1493.0|0.0156|名词|n|58.3223
895.0|长期|1491.0|0.0156|时间名词|nt|58.3379
896.0|号|1490.0|0.0156|名词|n|58.3535
897.0|发出|1487.0|0.0156|动词|v|58.3691
898.0|达|1484.0|0.0155|动词|v|58.3846
899.0|体系|1483.0|0.0155|名词|n|58.4001
900.0|还要|1482.0|0.0155|动词|v|58.4156
901.0|爸爸|1479.0|0.0155|名词|n|58.4311
902.0|宗教|1477.0|0.0155|名词|n|58.4466
903.0|在于|1475.0|0.0154|动词|v|58.462
904.0|鱼|1471.0|0.0154|名词|n|58.4774
905.0|拉|1470.0|0.0154|动词|v|58.4928
906.0|根本|1470.0|0.0154|副词|d|58.5082
907.0|县|1469.0|0.0154|名词|n|58.5236
908.0|错误|1469.0|0.0154|名词|n|58.539
909.0|调节|1469.0|0.0154|动词|v|58.5544
910.0|忽然|1468.0|0.0154|副词|d|58.5852
911.0|必要|1468.0|0.0154|形容词|a|58.5698
912.0|自然|1467.0|0.0154|名词|n|58.6006
913.0|比较|1465.0|0.0153|动词|v|58.6312
914.0|机关|1465.0|0.0153|名词|n|58.6159
915.0|每个|1464.0|0.0153|代词|r|58.6465
916.0|稳定|1463.0|0.0153|形容词|a|58.6618
917.0|本质|1463.0|0.0153|名词|n|58.6771
918.0|执行|1461.0|0.0153|动词|v|58.6924
919.0|据|1459.0|0.0153|介词|p|58.7077
920.0|以前|1454.0|0.0152|时间名词|nt|58.7229
921.0|大小|1451.0|0.0152|名词|n|58.7381
922.0|共同|1448.0|0.0152|形容词|a|58.7533
923.0|市|1448.0|0.0152|名词|n|58.7685
924.0|工具|1448.0|0.0152|名词|n|58.7837
925.0|下来|1446.0|0.0151|动词|v|58.7988
926.0|船|1443.0|0.0151|名词|n|58.8139
927.0|电流|1440.0|0.0151|名词|n|58.829
928.0|来到|1438.0|0.015|动词|v|58.844
929.0|行动|1437.0|0.015|名词|n|58.859
930.0|同时|1436.0|0.015|名词|n|58.874
931.0|山|1434.0|0.015|名词|n|58.889
932.0|广泛|1431.0|0.015|形容词|a|58.904
933.0|倍|1430.0|0.015|名词|n|58.919
934.0|她们|1426.0|0.0149|代词|r|58.9339
935.0|在|1424.0|0.0149|动词|v|58.9488
936.0|间|1424.0|0.0149|方位名词|nd|58.9637
937.0|面积|1422.0|0.0149|名词|n|58.9786
938.0|逐步|1421.0|0.0149|副词|d|58.9935
939.0|道路|1417.0|0.0148|名词|n|59.0083
940.0|祖国|1415.0|0.0148|名词|n|59.0231
941.0|随|1415.0|0.0148|介词|p|59.0379
942.0|转化|1414.0|0.0148|动词|v|59.0527
943.0|溶液|1413.0|0.0148|名词|n|59.0675
944.0|接着|1412.0|0.0148|动词|v|59.0823
945.0|送|1412.0|0.0148|动词|v|59.0971
946.0|其它|1411.0|0.0148|代词|r|59.1119
947.0|团|1411.0|0.0148|名词|n|59.1267
948.0|经|1411.0|0.0148|动词|v|59.1415
949.0|句|1411.0|0.0148|量词|q|59.1563
950.0|安排|1410.0|0.0148|动词|v|59.1711
951.0|更加|1409.0|0.0147|副词|d|59.1858
952.0|正常|1406.0|0.0147|形容词|a|59.2005
953.0|除|1405.0|0.0147|介词|p|59.2152
954.0|教学|1403.0|0.0147|动词|v|59.2299
955.0|前面|1396.0|0.0146|方位名词|nd|59.2445
956.0|检查|1395.0|0.0146|动词|v|59.2591
957.0|也许|1394.0|0.0146|副词|d|59.2737
958.0|不好|1394.0|0.0146|形容词|a|59.2883
959.0|深|1392.0|0.0146|形容词|a|59.3029
960.0|哲学|1392.0|0.0146|名词|n|59.3175
961.0|强调|1392.0|0.0146|动词|v|59.3321
962.0|国|1390.0|0.0145|名词|n|59.3466
963.0|超过|1388.0|0.0145|动词|v|59.3611
964.0|金属|1387.0|0.0145|名词|n|59.3756
965.0|是否|1385.0|0.0145|副词|d|59.4336
966.0|性格|1385.0|0.0145|名词|n|59.4191
967.0|不但|1385.0|0.0145|连词|c|59.3901
968.0|观众|1385.0|0.0145|名词|n|59.4046
969.0|文艺|1384.0|0.0145|名词|n|59.4481
970.0|化|1382.0|0.0145|后接成分|k|59.4626
971.0|九|1380.0|0.0144|数词|m|59.477
972.0|状况|1377.0|0.0144|名词|n|59.4914
973.0|提|1375.0|0.0144|动词|v|59.5202
974.0|生产力|1375.0|0.0144|名词|n|59.5058
975.0|土壤|1373.0|0.0144|名词|n|59.5346
976.0|伟大|1371.0|0.0143|形容词|a|59.5489
977.0|称|1369.0|0.0143|动词|v|59.5632
978.0|听到|1368.0|0.0143|动词|v|59.5775
979.0|热|1367.0|0.0143|形容词|a|59.5918
980.0|倒|1367.0|0.0143|动词|v|59.6061
981.0|中间|1366.0|0.0143|方位名词|nd|59.6204
982.0|朋友|1365.0|0.0143|名词|n|59.6347
983.0|认真|1363.0|0.0143|形容词|a|59.649
984.0|唱|1362.0|0.0143|动词|v|59.6633
985.0|法国|1361.0|0.0142|地名|ns|59.6775
986.0|基础上|1361.0|0.0142|处所名词|nl|59.6917
987.0|之|1360.0|0.0142|代词|r|59.7059
988.0|海洋|1360.0|0.0142|名词|n|59.7201
989.0|意思|1358.0|0.0142|名词|n|59.7343
990.0|必然|1357.0|0.0142|形容词|a|59.7485
991.0|著名|1356.0|0.0142|形容词|a|59.7627
992.0|人类|1355.0|0.0142|名词|n|59.7769
993.0|能量|1354.0|0.0142|名词|n|59.7911
994.0|支持|1352.0|0.0141|动词|v|59.8052
995.0|现代化|1351.0|0.0141|动词|v|59.8193
996.0|入|1350.0|0.0141|动词|v|59.8334
997.0|无论|1349.0|0.0141|连词|c|59.8616
998.0|转|1349.0|0.0141|动词|v|59.8757
999.0|下|1349.0|0.0141|趋向动词|vd|59.8475
1000.0|之一|1347.0|0.0141|数词|m|59.8898
1001.0|全|1345.0|0.0141|副词|d|59.9039
1002.0|多少|1344.0|0.0141|数词|m|59.918
1003.0|以来|1344.0|0.0141|时间名词|nt|59.9321
1004.0|一起|1342.0|0.014|名词|n|59.9461
1005.0|病|1342.0|0.014|名词|n|59.9601
1006.0|开展|1341.0|0.014|动词|v|59.9741
1007.0|曾经|1339.0|0.014|副词|d|59.9881
1008.0|工厂|1339.0|0.014|名词|n|60.0021
1009.0|找到|1339.0|0.014|动词|v|60.0161
1010.0|比例|1338.0|0.014|名词|n|60.0301
1011.0|机构|1337.0|0.014|名词|n|60.0441
1012.0|举行|1336.0|0.014|动词|v|60.0581
1013.0|分为|1335.0|0.014|动词|v|60.0721
1014.0|形态|1334.0|0.014|名词|n|60.0861
